"year","abundance","energy","site_name","scaled_energy"
2008,749,122215.003730056,"bbs_rtrg_111_79",704.631183863819
2010,677,123920.327935482,"bbs_rtrg_111_79",714.463238661244
2018,1331,258217.076598133,"bbs_rtrg_111_79",1488.75178025668
1970,432,68423.9633158315,"bbs_rtrg_112_14",216.913863709864
1971,432,83722.164577869,"bbs_rtrg_112_14",265.41137514811
1972,235,59262.1492261213,"bbs_rtrg_112_14",187.869587458028
1973,223,38879.0306794545,"bbs_rtrg_112_14",123.252152510487
1974,188,47151.1724115782,"bbs_rtrg_112_14",149.47603866552
1975,242,56527.3752079214,"bbs_rtrg_112_14",179.199958136456
1976,214,43799.5543062471,"bbs_rtrg_112_14",138.850924338957
1977,257,63597.8139045197,"bbs_rtrg_112_14",201.614271799109
1978,223,71548.0751538692,"bbs_rtrg_112_14",226.817750252106
1979,276,61768.98739948,"bbs_rtrg_112_14",195.816627172297
1980,244,62461.1014856958,"bbs_rtrg_112_14",198.010728964912
1981,192,48465.3246875953,"bbs_rtrg_112_14",153.642091520106
1982,319,79819.8637671659,"bbs_rtrg_112_14",253.040516969366
1983,282,76908.3754807337,"bbs_rtrg_112_14",243.810677849394
1984,287,101308.113157417,"bbs_rtrg_112_14",321.16137658818
1985,201,60995.881368047,"bbs_rtrg_112_14",193.365769194932
1986,246,94679.9378704264,"bbs_rtrg_112_14",300.149101923365
1988,236,90236.8534145457,"bbs_rtrg_112_14",286.063881345513
1989,227,109141.661993656,"bbs_rtrg_112_14",345.994859804947
1991,203,78306.8013820588,"bbs_rtrg_112_14",248.243890289431
1995,227,91360.7496707172,"bbs_rtrg_112_14",289.62679508978
1997,608,180878.611590539,"bbs_rtrg_112_14",573.41136936892
2004,485,161321.515212846,"bbs_rtrg_112_14",511.41254421098
2006,410,142132.771330203,"bbs_rtrg_112_14",450.581449757845
2007,314,150068.699338566,"bbs_rtrg_112_14",475.739489763094
2008,366,145994.349413709,"bbs_rtrg_112_14",462.82321099936
2009,307,108318.49336089,"bbs_rtrg_112_14",343.385296137992
2010,315,134810.267270799,"bbs_rtrg_112_14",427.368052424735
2012,259,104634.973105316,"bbs_rtrg_112_14",331.70800397352
2013,211,81358.6238991909,"bbs_rtrg_112_14",257.918609225139
2014,219,67084.9529477337,"bbs_rtrg_112_14",212.669007106762
2015,266,107254.948826456,"bbs_rtrg_112_14",340.013706083691
2016,198,80826.9233116939,"bbs_rtrg_112_14",256.233041433071
2017,201,74941.9698817513,"bbs_rtrg_112_14",237.576887588997
2018,247,60825.9597861536,"bbs_rtrg_112_14",192.827093195034
1993,594,163842.128847601,"bbs_rtrg_112_4",497.105742453061
1995,458,118692.01600484,"bbs_rtrg_112_4",360.1178961378
2006,438,135063.623177598,"bbs_rtrg_112_4",409.790223981722
2007,506,142606.314453472,"bbs_rtrg_112_4",432.675150912054
2008,708,270033.637940054,"bbs_rtrg_112_4",819.29643504786
2009,726,285406.200810864,"bbs_rtrg_112_4",865.937609287047
2010,567,189836.012700953,"bbs_rtrg_112_4",575.972570069653
2011,476,169174.621479509,"bbs_rtrg_112_4",513.284809018876
2012,441,176476.186300302,"bbs_rtrg_112_4",535.438145446075
2017,795,263511.44812598,"bbs_rtrg_112_4",799.507763887705
2018,747,213204.450232575,"bbs_rtrg_112_4",646.873653758147
1989,638,79847.134772515,"bbs_rtrg_112_45",668.342662814692
1991,716,76949.8227702979,"bbs_rtrg_112_45",644.091357816917
1992,521,66560.7969674975,"bbs_rtrg_112_45",557.132330559695
1993,615,64279.5539134007,"bbs_rtrg_112_45",538.037693517973
1994,641,96365.9371443525,"bbs_rtrg_112_45",806.609619984254
1995,527,60905.7056900157,"bbs_rtrg_112_45",509.79764818668
1996,561,82676.3534592027,"bbs_rtrg_112_45",692.024007876516
1997,548,63881.3947509159,"bbs_rtrg_112_45",534.704990902692
1998,603,65077.6149297395,"bbs_rtrg_112_45",544.717685558616
2000,457,60781.43075426,"bbs_rtrg_112_45",508.75743250805
2001,527,70276.3626857978,"bbs_rtrg_112_45",588.232646095207
2002,457,51822.7652571359,"bbs_rtrg_112_45",433.770917704828
2003,470,53935.301717421,"bbs_rtrg_112_45",451.453433767334
2005,454,65794.7630937187,"bbs_rtrg_112_45",550.720414584674
2006,368,33273.2406797199,"bbs_rtrg_112_45",278.506252474984
2007,529,51537.6974965881,"bbs_rtrg_112_45",431.384821488478
2008,509,54231.7088756979,"bbs_rtrg_112_45",453.934443887541
2009,522,54874.8548303229,"bbs_rtrg_112_45",459.317753897564
2010,410,44019.3992689714,"bbs_rtrg_112_45",368.454580201849
2015,532,62519.0987382398,"bbs_rtrg_112_45",523.302195458024
2016,458,55129.6673331216,"bbs_rtrg_112_45",461.450605215575
2017,488,62076.2658285995,"bbs_rtrg_112_45",519.595561189253
2018,545,68296.5356007028,"bbs_rtrg_112_45",571.660944308602
2008,484,88928.8924956067,"bbs_rtrg_112_7",485.212535615338
2009,556,124785.483746817,"bbs_rtrg_112_7",680.852749625449
2010,545,88290.7436988684,"bbs_rtrg_112_7",481.730677390458
2011,559,116498.522547177,"bbs_rtrg_112_7",635.637551916538
2012,486,75484.9076072293,"bbs_rtrg_112_7",411.859659925515
2013,499,96858.25873674,"bbs_rtrg_112_7",528.476628889332
2015,487,75396.030460544,"bbs_rtrg_112_7",411.37472972464
2016,496,92557.635600948,"bbs_rtrg_112_7",505.011631205405
2017,421,73521.4523380808,"bbs_rtrg_112_7",401.146683715248
2018,416,74722.0105397505,"bbs_rtrg_112_7",407.697151992076
1998,431,56481.971187647,"bbs_rtrg_112_76",479.538812065005
1999,394,50759.3628061659,"bbs_rtrg_112_76",430.95317017847
2000,434,50382.4734377527,"bbs_rtrg_112_76",427.753333554348
2001,392,46188.369099846,"bbs_rtrg_112_76",392.144877093176
2002,355,33953.54060974,"bbs_rtrg_112_76",288.269693621398
2004,314,40244.3510893167,"bbs_rtrg_112_76",341.679440499391
2005,396,43087.2098534731,"bbs_rtrg_112_76",365.815657525229
2006,413,52716.6230083083,"bbs_rtrg_112_76",447.570547591153
2014,302,36924.2777951329,"bbs_rtrg_112_76",313.491614012736
2017,287,28223.0385542215,"bbs_rtrg_112_76",239.61703348123
2018,350,40183.8548871832,"bbs_rtrg_112_76",341.165820377863
1996,531,129551.274228453,"bbs_rtrg_112_79",581.52371638611
1997,683,140858.808670809,"bbs_rtrg_112_79",632.280449511615
1999,379,97941.8347785215,"bbs_rtrg_112_79",439.636739115694
2000,486,119443.5087032,"bbs_rtrg_112_79",536.152450008296
2002,637,139945.951673142,"bbs_rtrg_112_79",628.182859603883
2003,514,120310.252495689,"bbs_rtrg_112_79",540.043049111737
2004,598,136578.263456678,"bbs_rtrg_112_79",613.066137835371
2005,549,137501.091583753,"bbs_rtrg_112_79",617.208485683651
2006,518,168423.088691917,"bbs_rtrg_112_79",756.009703838484
2007,470,103706.80780809,"bbs_rtrg_112_79",465.514281123569
2008,464,90923.7286983301,"bbs_rtrg_112_79",408.134191926942
2009,673,116124.262376292,"bbs_rtrg_112_79",521.253171933882
2010,570,108431.770698342,"bbs_rtrg_112_79",486.723474132975
2012,723,146915.367056574,"bbs_rtrg_112_79",659.466846264371
2014,733,159123.27367668,"bbs_rtrg_112_79",714.265128020361
2015,770,174710.034834952,"bbs_rtrg_112_79",784.230254408829
2016,672,151383.421620477,"bbs_rtrg_112_79",679.522841162842
2017,810,164929.500231558,"bbs_rtrg_112_79",740.32784692823
2018,810,175206.412875767,"bbs_rtrg_112_79",786.458373003157
1998,311,40895.2017306616,"bbs_rtrg_112_93",289.14524627301
1999,288,36148.5936950467,"bbs_rtrg_112_93",255.584850643752
2000,224,27110.5094650538,"bbs_rtrg_112_93",191.68202146274
2001,233,30817.2704272739,"bbs_rtrg_112_93",217.890287125671
2002,177,27434.4060189096,"bbs_rtrg_112_93",193.972098167788
2003,313,35688.9155633359,"bbs_rtrg_112_93",252.334744494987
2004,254,40653.6030369445,"bbs_rtrg_112_93",287.437047979867
2005,265,42985.6528206174,"bbs_rtrg_112_93",303.925562047166
2006,271,30915.1986135919,"bbs_rtrg_112_93",218.582678123922
2007,204,32313.832530482,"bbs_rtrg_112_93",228.471572938732
2008,266,41774.4041779401,"bbs_rtrg_112_93",295.361555213518
2009,155,30022.8457333168,"bbs_rtrg_112_93",212.273390422423
2010,207,31305.0306987667,"bbs_rtrg_112_93",221.338945106424
1992,526,140486.935926261,"bbs_rtrg_113_25",572.921236268423
1993,520,150378.279075369,"bbs_rtrg_113_25",613.259225761742
1994,613,163453.908228897,"bbs_rtrg_113_25",666.583085167136
1995,599,142780.452886318,"bbs_rtrg_113_25",582.274451665249
1996,588,155356.284178352,"bbs_rtrg_113_25",633.560080207372
1997,3748,469929.229232583,"bbs_rtrg_113_25",1916.42328302977
1998,537,147952.623432655,"bbs_rtrg_113_25",603.367134227232
1999,535,134359.959329392,"bbs_rtrg_113_25",547.934749209522
2000,585,146968.178293803,"bbs_rtrg_113_25",599.352458255614
2001,547,161062.331804369,"bbs_rtrg_113_25",656.829972447175
2002,532,129947.953579575,"bbs_rtrg_113_25",529.9421026197
2003,435,105975.907739904,"bbs_rtrg_113_25",432.181452863936
2004,490,138981.359565482,"bbs_rtrg_113_25",566.78132963421
2005,408,101574.483212863,"bbs_rtrg_113_25",414.231957668894
2006,408,114896.440067942,"bbs_rtrg_113_25",468.560368638954
2007,451,112211.601245018,"bbs_rtrg_113_25",457.611299478398
2008,440,129482.880934216,"bbs_rtrg_113_25",528.045485021935
2009,417,137269.097308588,"bbs_rtrg_113_25",559.798535094862
2010,450,136514.733539418,"bbs_rtrg_113_25",556.722156352741
2011,582,235565.045455337,"bbs_rtrg_113_25",960.660264771787
2012,590,166843.927091268,"bbs_rtrg_113_25",680.407956389484
2013,481,128111.102241669,"bbs_rtrg_113_25",522.45122005175
2014,488,119755.434709716,"bbs_rtrg_113_25",488.375885283492
2015,414,101013.716361963,"bbs_rtrg_113_25",411.945088535063
2016,514,150025.704458837,"bbs_rtrg_113_25",611.821387546759
2017,466,155670.241887649,"bbs_rtrg_113_25",634.840434410847
2018,397,133423.900854968,"bbs_rtrg_113_25",544.117399397949
1991,650,173883.840721658,"bbs_rtrg_113_4",646.89467707552
1992,739,188982.320689778,"bbs_rtrg_113_4",703.065085336416
1993,598,154845.256993109,"bbs_rtrg_113_4",576.066022601702
1994,896,245446.121937677,"bbs_rtrg_113_4",913.125619559285
1995,1006,291816.275797557,"bbs_rtrg_113_4",1085.63506944627
1996,794,200634.817418181,"bbs_rtrg_113_4",746.41550868202
1997,851,195120.632578743,"bbs_rtrg_113_4",725.901257293055
1998,649,199533.125330159,"bbs_rtrg_113_4",742.3169176654
1999,910,238636.078531379,"bbs_rtrg_113_4",887.790425605069
2000,720,217045.245102985,"bbs_rtrg_113_4",807.46671547487
2001,695,210827.216868752,"bbs_rtrg_113_4",784.333977263334
2002,686,161192.51856959,"bbs_rtrg_113_4",599.679543621198
2003,669,208381.801512833,"bbs_rtrg_113_4",775.236374113914
2004,897,220991.147120095,"bbs_rtrg_113_4",822.146532762871
2005,768,204333.916156166,"bbs_rtrg_113_4",760.177151360535
2007,849,212372.966253744,"bbs_rtrg_113_4",790.084580913987
2008,678,164525.917585927,"bbs_rtrg_113_4",612.080684930751
2009,762,187442.32234829,"bbs_rtrg_113_4",697.335877115116
2011,637,194833.917934281,"bbs_rtrg_113_4",724.834601664954
2012,773,190582.30900275,"bbs_rtrg_113_4",709.017472394059
2013,662,197794.789777244,"bbs_rtrg_113_4",735.849841647958
2015,604,160644.924716164,"bbs_rtrg_113_4",597.642347136977
2016,787,193797.65589534,"bbs_rtrg_113_4",720.979428037176
2017,576,179621.772934639,"bbs_rtrg_113_4",668.241328901201
2018,534,149903.93076544,"bbs_rtrg_113_4",557.682959396364
1989,900,129838.564741959,"bbs_rtrg_113_45",663.732056453868
1990,1228,198131.070700619,"bbs_rtrg_113_45",1012.84193386521
1991,758,123750.58111239,"bbs_rtrg_113_45",632.61041010679
1992,803,154634.505322898,"bbs_rtrg_113_45",790.488391647521
1994,853,149659.724732452,"bbs_rtrg_113_45",765.057416203009
1995,820,144090.602701344,"bbs_rtrg_113_45",736.588179611431
1996,749,147186.177926179,"bbs_rtrg_113_45",752.41269610983
1997,819,158509.648088982,"bbs_rtrg_113_45",810.298041286649
1998,738,129892.958469422,"bbs_rtrg_113_45",664.010116063191
1999,947,167308.396186986,"bbs_rtrg_113_45",855.27705950758
2000,801,137330.479733373,"bbs_rtrg_113_45",702.030570873767
2001,703,138921.378137777,"bbs_rtrg_113_45",710.163210599592
2002,730,168799.786626082,"bbs_rtrg_113_45",862.901016573678
2004,557,96686.227726457,"bbs_rtrg_113_45",494.257995590041
2005,589,133454.762088478,"bbs_rtrg_113_45",682.217982466056
2006,670,131558.599843508,"bbs_rtrg_113_45",672.524840303515
2007,784,166007.405958718,"bbs_rtrg_113_45",848.626424379635
2008,732,147366.886757745,"bbs_rtrg_113_45",753.336475917724
2009,659,146627.400485613,"bbs_rtrg_113_45",749.556237395394
2010,652,140707.153463207,"bbs_rtrg_113_45",719.292057113475
2011,708,178335.077637733,"bbs_rtrg_113_45",911.645226929261
2013,662,147651.646376313,"bbs_rtrg_113_45",754.792161195846
2014,682,123551.581880263,"bbs_rtrg_113_45",631.593130149681
2015,787,160726.390128838,"bbs_rtrg_113_45",821.629980727492
2016,918,210856.693138683,"bbs_rtrg_113_45",1077.89505246104
2017,788,174600.505199237,"bbs_rtrg_113_45",892.554169896209
2018,655,141563.007760475,"bbs_rtrg_113_45",723.667166572515
1983,1117,223350.336234548,"bbs_rtrg_113_68",985.610134386048
1984,994,219749.427291101,"bbs_rtrg_113_68",969.719885875585
1985,1092,207592.566752318,"bbs_rtrg_113_68",916.07355987785
1986,1100,245282.406407064,"bbs_rtrg_113_68",1082.39293308037
1987,980,207888.876115605,"bbs_rtrg_113_68",917.381126798467
1988,1016,199785.736301443,"bbs_rtrg_113_68",881.623236947796
1989,1027,206079.779256723,"bbs_rtrg_113_68",909.397865039114
1990,859,165425.911189588,"bbs_rtrg_113_68",729.99869759446
1991,1031,200359.490214725,"bbs_rtrg_113_68",884.155123315678
1992,761,155327.474411211,"bbs_rtrg_113_68",685.435874014138
1993,883,167742.357052027,"bbs_rtrg_113_68",740.220811231123
1994,813,164824.147317392,"bbs_rtrg_113_68",727.343207654562
1995,862,162767.41829051,"bbs_rtrg_113_68",718.267183831376
1996,982,190999.465763466,"bbs_rtrg_113_68",842.85079795494
1997,795,160513.884892152,"bbs_rtrg_113_68",708.322693068368
1998,977,191330.921680715,"bbs_rtrg_113_68",844.313461126397
1999,971,210890.217242174,"bbs_rtrg_113_68",930.62557621801
2000,971,205089.187070285,"bbs_rtrg_113_68",905.026536504503
2001,817,148302.463043818,"bbs_rtrg_113_68",654.435596537014
2002,869,181404.381424442,"bbs_rtrg_113_68",800.50919003858
2003,889,194011.592379864,"bbs_rtrg_113_68",856.142842055821
2004,956,207132.084235387,"bbs_rtrg_113_68",914.041522482938
2005,1023,211174.843173107,"bbs_rtrg_113_68",931.881585977234
2006,886,222647.536021423,"bbs_rtrg_113_68",982.508786860977
2007,1104,257072.619999626,"bbs_rtrg_113_68",1134.42130339454
2008,1010,215370.097756009,"bbs_rtrg_113_68",950.39458892564
2009,854,181461.252661198,"bbs_rtrg_113_68",800.760153920018
2010,887,216246.633070548,"bbs_rtrg_113_68",954.26260230642
2011,1031,215126.95731731,"bbs_rtrg_113_68",949.321648161363
2012,920,279264.607055493,"bbs_rtrg_113_68",1232.351074682
2013,886,298777.403211454,"bbs_rtrg_113_68",1318.45799516288
2014,807,235528.641165056,"bbs_rtrg_113_68",1039.35109113369
2015,902,297190.554584806,"bbs_rtrg_113_68",1311.45548012516
2016,825,242576.054540803,"bbs_rtrg_113_68",1070.45022517327
2017,664,266659.896900267,"bbs_rtrg_113_68",1176.72845830527
2018,716,185995.062936532,"bbs_rtrg_113_68",820.767150238392
1979,828,145811.533881845,"bbs_rtrg_113_76",636.289484171587
1980,734,123997.876270497,"bbs_rtrg_113_76",541.099477044529
1990,709,124889.683961021,"bbs_rtrg_113_76",544.991129784727
1991,567,119072.637917567,"bbs_rtrg_113_76",519.606819450328
1992,639,187976.39131889,"bbs_rtrg_113_76",820.287654100491
1993,732,169925.380427235,"bbs_rtrg_113_76",741.51701022033
1994,697,139275.510601615,"bbs_rtrg_113_76",607.767715208641
1996,747,176215.200679866,"bbs_rtrg_113_76",768.964403286793
1997,698,154372.093593592,"bbs_rtrg_113_76",673.645885124214
2000,705,201853.729010326,"bbs_rtrg_113_76",880.845305517245
2002,684,154034.931840911,"bbs_rtrg_113_76",672.174585344393
2004,691,168626.688282601,"bbs_rtrg_113_76",735.849803156474
2005,551,145479.320342767,"bbs_rtrg_113_76",634.839777308305
2006,693,152886.595136741,"bbs_rtrg_113_76",667.163496374272
2007,681,192078.60399127,"bbs_rtrg_113_76",838.188808527589
2008,686,156447.726298812,"bbs_rtrg_113_76",682.703490021259
2009,651,128273.821249418,"bbs_rtrg_113_76",559.758761070636
2010,653,144050.418512057,"bbs_rtrg_113_76",628.604363794782
2012,550,168230.198143362,"bbs_rtrg_113_76",734.119607338221
2016,670,150510.064922559,"bbs_rtrg_113_76",656.792840886036
2017,697,164488.024081267,"bbs_rtrg_113_76",717.789582269147
1987,531,109704.314830081,"bbs_rtrg_113_79",454.6268042438
1989,470,132568.007259991,"bbs_rtrg_113_79",549.376472374198
1990,359,97705.4093424141,"bbs_rtrg_113_79",404.902013885912
1991,671,151901.626049459,"bbs_rtrg_113_79",629.497125224889
1992,527,107293.886231577,"bbs_rtrg_113_79",444.637721751528
1993,655,166620.029621605,"bbs_rtrg_113_79",690.491816180658
1994,544,165898.234047638,"bbs_rtrg_113_79",687.500615555431
1995,456,113529.828785023,"bbs_rtrg_113_79",470.48015683635
1996,516,144642.944519123,"bbs_rtrg_113_79",599.416346795423
1997,400,116751.37952101,"bbs_rtrg_113_79",483.830619104671
1998,535,133685.207230007,"bbs_rtrg_113_79",554.006272513383
1999,514,133693.473444606,"bbs_rtrg_113_79",554.040528620194
2000,403,106924.676867206,"bbs_rtrg_113_79",443.107677343694
2001,392,103578.557591931,"bbs_rtrg_113_79",429.24098928231
2004,431,139238.910888756,"bbs_rtrg_113_79",577.021434223339
2005,285,83819.0047841482,"bbs_rtrg_113_79",347.355218789117
2006,323,93204.0895982167,"bbs_rtrg_113_79",386.248047418379
2007,235,56308.4488000463,"bbs_rtrg_113_79",233.348434558303
2008,285,73086.4415645806,"bbs_rtrg_113_79",302.878290735612
2009,231,71468.6308219644,"bbs_rtrg_113_79",296.173904231525
2010,252,75339.6299944322,"bbs_rtrg_113_79",312.215752592141
2011,566,108738.73715185,"bbs_rtrg_113_79",450.625343637777
2012,740,147867.078109528,"bbs_rtrg_113_79",612.777512697884
2013,697,154433.587109109,"bbs_rtrg_113_79",639.989851666883
2016,1020,192349.360091249,"bbs_rtrg_113_79",797.117005033663
2017,1179,261294.954933089,"bbs_rtrg_113_79",1082.83516933907
2018,964,180318.278986754,"bbs_rtrg_113_79",747.258875363864
1970,1096,222568.578430165,"bbs_rtrg_114_14",1008.57930608273
1971,1012,225000.825110158,"bbs_rtrg_114_14",1019.60113893098
1973,701,146977.549842725,"bbs_rtrg_114_14",666.035234064399
1974,918,224316.271468452,"bbs_rtrg_114_14",1016.4990539835
1975,839,213514.985220804,"bbs_rtrg_114_14",967.552550100113
1976,541,119733.262498354,"bbs_rtrg_114_14",542.57654722588
1977,753,146467.499506243,"bbs_rtrg_114_14",663.723918522626
1981,819,166995.837054734,"bbs_rtrg_114_14",756.748983362068
1982,842,164839.129955409,"bbs_rtrg_114_14",746.975770247248
1983,816,137510.224919821,"bbs_rtrg_114_14",623.133634617833
1984,821,163296.813013742,"bbs_rtrg_114_14",739.986693164767
1985,777,159661.230854889,"bbs_rtrg_114_14",723.511892647799
1986,699,138623.168779282,"bbs_rtrg_114_14",628.176988686054
1987,650,156775.505363285,"bbs_rtrg_114_14",710.435100611854
1988,530,117273.223857933,"bbs_rtrg_114_14",531.428773886116
1989,584,140949.492784891,"bbs_rtrg_114_14",638.718828274778
1990,594,131143.446489256,"bbs_rtrg_114_14",594.282298024082
1991,434,113183.896793564,"bbs_rtrg_114_14",512.89780836521
1992,597,130658.08194348,"bbs_rtrg_114_14",592.082847229056
1994,584,130966.578924973,"bbs_rtrg_114_14",593.480814874431
1995,817,184173.653486887,"bbs_rtrg_114_14",834.591014341268
1996,558,132550.971687816,"bbs_rtrg_114_14",600.660560391888
2000,1726,307072.703456777,"bbs_rtrg_114_14",1391.51346678777
2012,1069,275354.149127324,"bbs_rtrg_114_14",1247.77944224043
2013,1508,336177.968360446,"bbs_rtrg_114_14",1523.4052553185
2014,852,278629.552782134,"bbs_rtrg_114_14",1262.62207801862
1990,558,143210.258929804,"bbs_rtrg_114_4",848.133049662544
1991,370,131896.965668215,"bbs_rtrg_114_4",781.132417254068
1992,695,161922.479020469,"bbs_rtrg_114_4",958.952291314998
1993,447,104623.383329921,"bbs_rtrg_114_4",619.610283737517
1994,896,167973.654891129,"bbs_rtrg_114_4",994.789125097573
1995,2162,368063.374605561,"bbs_rtrg_114_4",2179.77898166019
1996,1802,286560.73820227,"bbs_rtrg_114_4",1697.0965252159
1997,1399,229615.597628931,"bbs_rtrg_114_4",1359.8507433924
1998,3228,499480.333181391,"bbs_rtrg_114_4",2958.06865648668
1999,4140,571469.97943601,"bbs_rtrg_114_4",3384.41240223736
2000,3272,515172.958969109,"bbs_rtrg_114_4",3051.00497729227
2001,2662,393089.041049265,"bbs_rtrg_114_4",2327.98829961932
2002,3279,493349.290328517,"bbs_rtrg_114_4",2921.75882707028
2003,5184,778844.162676434,"bbs_rtrg_114_4",4612.54298287677
2004,4488,759783.642742811,"bbs_rtrg_114_4",4499.66100765891
2005,3240,548722.459721943,"bbs_rtrg_114_4",3249.69493568487
2006,3905,594995.758446575,"bbs_rtrg_114_4",3523.73894802413
2007,3848,677991.928819041,"bbs_rtrg_114_4",4015.26654956847
2008,2188,362082.353340329,"bbs_rtrg_114_4",2144.35762397475
2009,2195,380496.651213436,"bbs_rtrg_114_4",2253.41248309743
2010,4404,593692.642024754,"bbs_rtrg_114_4",3516.02151134631
2011,2561,508556.697419163,"bbs_rtrg_114_4",3011.82154080067
2013,3696,560296.367785202,"bbs_rtrg_114_4",3318.2390051919
2015,3148,554182.175794794,"bbs_rtrg_114_4",3282.02897151277
2017,2144,660981.260340038,"bbs_rtrg_114_4",3914.52439435062
2018,1087,265794.614561962,"bbs_rtrg_114_4",1574.11346587128
